timestamp,iteration,pps,burst,tx_pkts,rx_pkts,tx_bps_l1,rx_bps_l1,avg_latency_us,min_latency_us,max_latency_us,jitter_us,drops,ooo,dup,seq_too_high,seq_too_low
2025-08-15 18:22:37,4,1000,100000,100000,100000,0.0,0.0,83.000,25.000,136.000,8.000,0,0,0,0,0
2025-08-15 18:24:17,5,1000,100000,100000,100000,0.0,0.0,83.000,25.000,120.000,9.000,0,0,0,0,0
2025-08-15 18:25:58,6,1000,100000,100000,100000,0.0,0.0,83.000,25.000,121.000,8.000,0,0,0,0,0
2025-08-15 18:27:39,7,1000,100000,100000,100000,0.0,0.0,82.000,26.000,118.000,6.000,0,0,0,0,0
2025-08-15 18:27:49,1,10000,100000,100000,100000,0.0,0.0,24.000,23.000,52.000,0.000,0,0,0,0,0
2025-08-15 18:28:00,2,10000,100000,100000,100000,0.0,0.0,24.000,23.000,75.000,0.000,0,0,0,0,0
2025-08-15 18:28:10,3,10000,100000,100000,100000,0.0,0.0,24.000,23.000,65.000,0.000,0,0,0,0,0
2025-08-15 18:28:21,4,10000,100000,100000,100000,0.0,0.0,24.000,23.000,190.000,1.000,0,0,0,0,0
2025-08-15 18:28:32,5,10000,100000,100000,100000,0.0,0.0,24.000,23.000,61.000,0.000,0,0,0,0,0
2025-08-15 18:28:42,6,10000,100000,100000,100000,0.0,0.0,24.000,23.000,76.000,0.000,0,0,0,0,0
2025-08-15 18:28:53,7,10000,100000,100000,100000,0.0,0.0,24.000,23.000,62.000,0.000,0,0,0,0,0
